Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Ivy,IVY-175,Incorrect configuration definition gives misleading NullPointerException,Bug,Resolved,Minor,Fixed,Xavier Hanin,Karl Baum,Karl Baum,2/15/2006 19:27,,2/28/2006 10:14,11/26/2006 7:05,1.3-RC1,1.3-RC3,,17-Nov-06,0,0,,,,,,,,all,"My ivy.xml had a configuration which extended a configuration which did not exist. 

<configurations>
<conf name=""default"" description=""default minimum dependencies""/>
<conf name=""compile"" extends=""default""
description=""needed for compilation only""/>
<conf name=""tests"" extends=""compile, runtime""
description=""classes needed for running tests""/>
</configurations>

Notice tests extends runtime.

When resolving the dependencies, I received a NullPointerException.

resolve dependencies: null
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:139)
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:275)
at org.apache.tools.ant.Task.perform(Task.java:364)
at org.apache.tools.ant.Target.execute(Target.java:341)
at org.apache.tools.ant.Target.performTasks(Target.java:369)
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1216)
at org.apache.tools.ant.Project.executeTarget(Project.java:1185)
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:40)
at org.apache.tools.ant.Project.executeTargets(Project.java:1068)
at org.apache.tools.ant.Main.runBuild(Main.java:668)
at org.apache.tools.ant.Main.startAnt(Main.java:187)
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:246)
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:67)
Caused by: java.lang.NullPointerException
at fr.jayasoft.ivy.report.XmlReportOutputter.output(XmlReportOutputter.java:68)
at fr.jayasoft.ivy.report.XmlReportOutputter.output(XmlReportOutputter.java:34)
at fr.jayasoft.ivy.report.ResolveReport.output(ResolveReport.java:48)
at fr.jayasoft.ivy.Ivy.resolve(Ivy.java:790)
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:100)
... 12 more
--- Nested Exception ---
java.lang.NullPointerException
at fr.jayasoft.ivy.report.XmlReportOutputter.output(XmlReportOutputter.java:68)
at fr.jayasoft.ivy.report.XmlReportOutputter.output(XmlReportOutputter.java:34)
at fr.jayasoft.ivy.report.ResolveReport.output(ResolveReport.java:48)
at fr.jayasoft.ivy.Ivy.resolve(Ivy.java:790)
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:100)
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:275)
at org.apache.tools.ant.Task.perform(Task.java:364)
at org.apache.tools.ant.Target.execute(Target.java:341)
at org.apache.tools.ant.Target.performTasks(Target.java:369)
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1216)
at org.apache.tools.ant.Project.executeTarget(Project.java:1185)
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:40)
at org.apache.tools.ant.Project.executeTargets(Project.java:1068)
at org.apache.tools.ant.Main.runBuild(Main.java:668)
at org.apache.tools.ant.Main.startAnt(Main.java:187)
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:246)
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:67)

Total time: 3 seconds

After removing this problem with my ivy.xml, the resolve worked properly. Would probably want a more informative error here.

Thanks.

-karl

",,,,,,,,2/28/2006 10:14,,,,"11 years, 20 weeks, 6 days ago",,139916,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191630,,,,,,,,0|i0x64n:
Ivy,IVY-176,publish jar also along with zip files,Improvement,Resolved,Minor,Fixed,Xavier Hanin,Costin Leau,Costin Leau,2/16/2006 9:34,,4/4/2006 13:46,11/26/2006 7:05,1.3-RC2,1.3,Ant,17-Nov-06,0,0,,,,,,,,,"it would be nice to publish ivy also as a jar since using the get functonality from ant, even ivy can be downloaded as a bootstrap procedure. See more details here: http://www.jayasoft.org/comment/reply/464#comment",,,,,,,,4/4/2006 13:46,,,,"11 years, 15 weeks, 5 days ago",,139917,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191937,,,,,,,,0|i0x80v:
Ivy,IVY-177,Cryptic NPE due to spelling error in ivy.xml,Bug,Resolved,Minor,Fixed,Xavier Hanin,Jesse Glick,Jesse Glick,2/18/2006 16:33,,2/28/2006 11:05,11/26/2006 7:05,1.3-RC2,1.3-RC3,Ant,17-Nov-06,0,0,,,,,,,,"JDK 6, Linux.","If you run Ivy on this ivy.xml:

<?xml version=""1.0"" encoding=""UTF-8""?>
<ivy-module version=""1.0"">
<info organisation=""myself"" module=""ivytest""/>
<dependencies>
<dependency org=""apache"" name=""dom4j"" rev=""1.6""/>
</dependencies>
</ivy-module>

All is fine. But I am American and I accidentally wrote

<?xml version=""1.0"" encoding=""UTF-8""?>
<ivy-module version=""1.0"">
<info organization=""myself"" module=""ivytest""/>
<dependencies>
<dependency org=""apache"" name=""dom4j"" rev=""1.6""/>
</dependencies>
</ivy-module>

(Note s/isa/iza/.) Ivy handles this as follows under normal logging level:

exception while parsing: null in file:/tmp/ivytest/ivy.xml

BUILD FAILED
/tmp/ivytest/build.xml:22: syntax errors in ivy file

Hmm. Using ant -v:

using ivy parser to parse file:/tmp/ivytest/ivy.xml
exception while parsing: null in file:/tmp/ivytest/ivy.xml

BUILD FAILED
/tmp/ivytest/build.xml:22: syntax errors in ivy file
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:137)
at fr.jayasoft.ivy.ant.IvyTask.ensureResolved(IvyTask.java:105)
at fr.jayasoft.ivy.ant.IvyRetrieve.execute(IvyRetrieve.java:70)
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:275)
at org.apache.tools.ant.Task.perform(Task.java:364)
at org.apache.tools.ant.Target.execute(Target.java:341)
at org.apache.tools.ant.Target.performTasks(Target.java:369)
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1216)
at org.apache.tools.ant.Project.executeTarget(Project.java:1185)
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:40)
at org.apache.tools.ant.Project.executeTargets(Project.java:1068)
at org.apache.tools.ant.Main.runBuild(Main.java:668)
at org.apache.tools.ant.Main.startAnt(Main.java:187)
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:246)
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:67)
Caused by: java.text.ParseException: exception while parsing: null in file:/tmp/ivytest/ivy.xml
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.parse(XmlModuleDescriptorParser.java:147)
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.access$000(XmlModuleDescriptorParser.java:106)
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser.parseDescriptor(XmlModuleDescriptorParser.java:74)
at fr.jayasoft.ivy.parser.AbstractModuleDescriptorParser.parseDescriptor(AbstractModuleDescriptorParser.java:32)
at fr.jayasoft.ivy.Ivy.resolve(Ivy.java:744)
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:100)
... 14 more
Caused by: java.lang.NullPointerException
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.startElement(XmlModuleDescriptorParser.java:386)
at org.apache.xerces.parsers.AbstractSAXParser.startElement(Unknown Source)
at org.apache.xerces.parsers.AbstractXMLDocumentParser.emptyElement(Unknown Source)
at org.apache.xerces.impl.xs.XMLSchemaValidator.emptyElement(Unknown Source)
at org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(Unknown Source)
at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(Unknown Source)
at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(Unknown Source)
at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
at org.apache.xerces.parsers.XMLParser.parse(Unknown Source)
at org.apache.xerces.parsers.AbstractSAXParser.parse(Unknown Source)
at javax.xml.parsers.SAXParser.parse(SAXParser.java:375)
at javax.xml.parsers.SAXParser.parse(SAXParser.java:176)
at fr.jayasoft.ivy.util.XMLHelper.parse(XMLHelper.java:68)
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.parse(XmlModuleDescriptorParser.java:138)
... 19 more
--- Nested Exception ---
java.text.ParseException: exception while parsing: null in file:/tmp/ivytest/ivy.xml
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.parse(XmlModuleDescriptorParser.java:147)
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.access$000(XmlModuleDescriptorParser.java:106)
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser.parseDescriptor(XmlModuleDescriptorParser.java:74)
at fr.jayasoft.ivy.parser.AbstractModuleDescriptorParser.parseDescriptor(AbstractModuleDescriptorParser.java:32)
at fr.jayasoft.ivy.Ivy.resolve(Ivy.java:744)
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:100)
at fr.jayasoft.ivy.ant.IvyTask.ensureResolved(IvyTask.java:105)
at fr.jayasoft.ivy.ant.IvyRetrieve.execute(IvyRetrieve.java:70)
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:275)
at org.apache.tools.ant.Task.perform(Task.java:364)
at org.apache.tools.ant.Target.execute(Target.java:341)
at org.apache.tools.ant.Target.performTasks(Target.java:369)
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1216)
at org.apache.tools.ant.Project.executeTarget(Project.java:1185)
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:40)
at org.apache.tools.ant.Project.executeTargets(Project.java:1068)
at org.apache.tools.ant.Main.runBuild(Main.java:668)
at org.apache.tools.ant.Main.startAnt(Main.java:187)
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:246)
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:67)
Caused by: java.lang.NullPointerException
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.startElement(XmlModuleDescriptorParser.java:386)
at org.apache.xerces.parsers.AbstractSAXParser.startElement(Unknown Source)
at org.apache.xerces.parsers.AbstractXMLDocumentParser.emptyElement(Unknown Source)
at org.apache.xerces.impl.xs.XMLSchemaValidator.emptyElement(Unknown Source)
at org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(Unknown Source)
at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(Unknown Source)
at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(Unknown Source)
at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
at org.apache.xerces.parsers.XMLParser.parse(Unknown Source)
at org.apache.xerces.parsers.AbstractSAXParser.parse(Unknown Source)
at javax.xml.parsers.SAXParser.parse(SAXParser.java:375)
at javax.xml.parsers.SAXParser.parse(SAXParser.java:176)
at fr.jayasoft.ivy.util.XMLHelper.parse(XMLHelper.java:68)
at fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser.parse(XmlModuleDescriptorParser.java:138)
... 19 more

Not very helpful message, is it?",,,,,,,,2/20/2006 14:24,,,,"11 years, 20 weeks, 6 days ago",,139918,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191622,,,,,,,,0|i0x62v:
Ivy,IVY-178,"Tutorial example ""configurations"" : problem finding attributes in 'distrib' directory when doing publish",Bug,Resolved,Minor,Fixed,Mathias Muller,Roel De Meester,Roel De Meester,2/20/2006 18:53,,2/20/2006 14:12,11/26/2006 7:05,1.3-RC2,1.3-RC3,Core,17-Nov-06,0,0,,,,,,,,"win2000, ant1.6.5, java1.5.0_06","Try to run the default ""publish"" task of the project 'filter-framework' 
fails with message attached below:

The solution : make the following change for the 'distrib' property 
change
<property name=""distrib.dir"" value=""distrib"" />
into
<property name=""distrib.dir"" location=""distrib"" />


-------

Error report :


[junit] Tests run: 5, Failures: 0, Errors: 0, Time elapsed: 0,016 sec
publish:
:: publishing :: [ jayasoft | filter-framework | working@BEDEVDP164 ]
missing artifact [ jayasoft | filter-framework | 1.3 ]/filter-api.jar[jar]: distrib\filter-api.jar file does not exist
missing artifact [ jayasoft | filter-framework | 1.3 ]/filter-ccimpl.jar[jar]: distrib\filter-ccimpl.jar file does not exist
missing artifact [ jayasoft | filter-framework | 1.3 ]/filter-hmimpl.jar[jar]: distrib\filter-hmimpl.jar file does not exist
published ivy to C:\Documents and Settings\meestr\.ivy/local/jayasoft/filter-framework/1.3/ivys/ivy.xml
[ivy:publish] missing published artifacts for [ jayasoft | filter-framework | working@BEDEVDP164 ]: [[ jayasoft | filter-framework | 1.3 ]/filter-api.jar[jar], [ jayasoft | filter-framework | 1.3 ]/filter-ccimpl.jar[jar], [ jayasoft | filter-framework | 1.3 ]/filter-hmimpl.jar[jar]]
[ivy:publish] at fr.jayasoft.ivy.ant.IvyPublish.execute(IvyPublish.java:203)
[ivy:publish] at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:275)
[ivy:publish] at org.apache.tools.ant.Task.perform(Task.java:364)
[ivy:publish] at org.apache.tools.ant.Target.execute(Target.java:341)
[ivy:publish] at org.apache.tools.ant.Target.performTasks(Target.java:369)
[ivy:publish] at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1216)
[ivy:publish] at org.apache.tools.ant.Project.executeTarget(Project.java:1185)
[ivy:publish] at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:40)
[ivy:publish] at org.eclipse.ant.internal.ui.antsupport.EclipseDefaultExecutor.executeTargets(EclipseDefaultExecutor.java:32)
[ivy:publish] at org.apache.tools.ant.Project.executeTargets(Project.java:1068)
[ivy:publish] at org.eclipse.ant.internal.ui.antsupport.InternalAntRunner.run(InternalAntRunner.java:423)
[ivy:publish] at org.eclipse.ant.internal.ui.antsupport.InternalAntRunner.main(InternalAntRunner.java:137)

BUILD FAILED
C:\dev\java\ivy-1.3-RC2\src\example\configurations\multi-projects\filter-framework\build.xml:81: impossible to publish artifacts for [ jayasoft | filter-framework | working@BEDEVDP164 ]: missing published artifacts for [ jayasoft | filter-framework | working@BEDEVDP164 ]: [[ jayasoft | filter-framework | 1.3 ]/filter-api.jar[jar], [ jayasoft | filter-framework | 1.3 ]/filter-ccimpl.jar[jar], [ jayasoft | filter-framework | 1.3 ]/filter-hmimpl.jar[jar]]
",,,,,,,,2/20/2006 14:12,,,,"11 years, 21 weeks, 6 days ago",,139919,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191626,,,,,,,,0|i0x63r:
Ivy,IVY-179,Throw an error when using a non-existing conflict manager as default,Bug,Resolved,Major,Fixed,Xavier Hanin,Maarten Coene,Maarten Coene,2/22/2006 13:14,,2/28/2006 20:50,11/26/2006 7:05,1.3-RC2,1.3-RC3,Core,17-Nov-06,0,0,,,,,,,,,"Hi,

you should throw an error if you define a non-existing conflict manager as default in your ivyconf.xml file.
The attached patch fixes this.

regards,
Maarten",,,,,,,,2/28/2006 20:50,,,,"11 years, 20 weeks, 5 days ago",,139920,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,190128,,,,,,,,0|i0wwuv:
Ivy,IVY-180,IVY-167 (retrieve task to get ivy files too) needs to be re-opened,Bug,Closed,Major,Fixed,Xavier Hanin,Colin Sampaleanu,Colin Sampaleanu,2/26/2006 12:32,,3/1/2006 17:01,11/26/2006 7:04,1.3-RC2,1.3-RC3,,17-Nov-06,0,0,,,,,,,,,"I tried to re-open IVY-167 as the new retrieve functionality is not quite complete, it does not pull down ivy files which are not related to a specific published module.

I added a comment in IVY-167, but was not able to re-open it...
",,,,,,,,2/28/2006 18:20,,,,"11 years, 20 weeks, 5 days ago",,139921,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192431,,,,,,,,0|i0xb2n:
Ivy,IVY-181,some conflicts not resolved properly,Bug,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,2/28/2006 10:17,,3/1/2006 20:08,11/26/2006 7:05,1.3-RC2,1.3-RC3,,17-Nov-06,0,0,,,,,,,,,"When a conflict is solved with a latest revision, it isn't checked again with the real revision once known.",,,,,,,,,,,,"11 years, 20 weeks, 4 days ago",,139922,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,190933,,,,,,,,0|i0x1tr:
Ivy,IVY-182,force attribute is not treated as it should in some cases,Bug,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/1/2006 20:09,,3/1/2006 20:43,11/26/2006 7:05,1.3-RC2,1.3-RC3,,17-Nov-06,0,0,,,,,,,,,See http://www.jayasoft.org/node/502 for details,,,,,,,,,,,,"11 years, 20 weeks, 4 days ago",,139923,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191396,,,,,,,,0|i0x4on:
Ivy,IVY-183,"""this"" symbol for configuration mappings",New Feature,Closed,Major,Fixed,Xavier Hanin,Karl Baum,Karl Baum,3/2/2006 10:49,,8/26/2006 8:17,11/26/2006 7:04,1.3-RC2,1.4-RC1,,17-Nov-06,0,0,,,,,,,,all,"Current the @ symbols maps the left side of a mapping to the right side ""*->@"", but there is no sybmol which maps the dependency to the current configuration being resolved. This symbol's meaning would be equivalent to that of the ""this"" keyword in java.

Please see the following post for more information:

http://www.jayasoft.org/node/514",,,,,,,,4/4/2006 13:44,,,,"10 years, 47 weeks, 2 days ago",,139924,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192786,,,,,,,,0|i0xd9j:
Ivy,IVY-184,CircularDependencyException not always thrown,Bug,Closed,Major,Fixed,Xavier Hanin,Maarten Coene,Maarten Coene,3/4/2006 10:41,,8/28/2006 18:33,11/26/2006 7:04,1.3-RC2,1.4-RC1,Core,17-Nov-06,0,0,,,,,,,,,See http://www.jayasoft.org/node/517,,,,,,,,7/7/2006 9:07,,,,"11 years, 2 weeks, 3 days ago",,139925,,,Restricted to agents,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192882,,,,,,,,0|i0xduv:
Ivy,IVY-185,the ant task ivy retrieve does not work as expected using Netbeans 4.1 and mac os10.3,Bug,Resolved,Minor,Fixed,Xavier Hanin,faizal hussein,faizal hussein,3/5/2006 16:40,,3/6/2006 12:17,11/26/2006 7:05,"1.2, 1.3-RC2",1.3-RC3,Ant,17-Nov-06,0,0,,,,,,,,"mac os 10.3.9, ant1.6.2 jvm 1.4, netbeans 4.1","in the ant build.xml file a property is defined: <property name=""lib.dir"" value=""lib""/> and later used by <ivy:retrieve pattern=""/[artifact]-[revision].[ext]"" />.
When the ant file is executed from the IDE, the files are retrieved into the path ""/lib/"" rather than to the project base dir. The expected behaviour is that the files will be retrieved to the /lib path. The behaviour is inconsistent with eclipse and invoking ant from the command line.

A workaround is to define <ivy:retrieve pattern=""//[artifact]-[revision].[ext]"" />.
Note that the ant task mkdir resolves the property correctly in Netbeans.
FYI Netbeans-->Help-->About-->Detail shows that the current dir is set to ""/""",,,,,,,,3/6/2006 12:16,,,,"11 years, 19 weeks, 6 days ago",,139926,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191615,,,,,,,,0|i0x61b:
Ivy,IVY-186,ivy variable substitution in ivy files,Bug,Resolved,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,3/6/2006 12:03,,3/30/2006 9:12,11/26/2006 7:05,1.3-RC2,1.3-RC3,,17-Nov-06,0,0,,,,,,,,,"Documentation says that ivy variable can be used in ivy files, but it's only the case in some attributes. Others are not replaced.",,,,,,,,,,,,"11 years, 16 weeks, 4 days ago",,139927,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191339,,,,,,,,0|i0x4bz:
Ivy,IVY-187,ivy resolve slowdown,Improvement,Closed,Major,Fixed,Xavier Hanin,Karl Baum,Karl Baum,3/7/2006 10:24,,8/28/2006 12:07,11/26/2006 7:04,1.3-RC2,1.4-RC1,,17-Nov-06,0,0,,,,,,,,all,"I've noticed a slowdown in the resolve task since I've upgraded to ivy 1.3 and used some of ivy's new features. 

Please see: http://www.jayasoft.org/node/513

thx

-karl",,,,,,,,4/4/2006 19:10,,,,"11 years, 15 weeks, 5 days ago",,139928,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192880,,,,,,,,0|i0xduf:
