Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-3498,Unexpected spaces in text extraction,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/15/2016 16:06,,3/25/2017 18:13,9/15/2016 16:26,"2.0.2, 2.0.3","2.0.4, 3.0.0",Text extraction,,0,2,,,,,,,,,"In the tests by [~tallison@apache.org] regressions were found with files from Delaware courts, see reduced file attached. 

The extracted text with 2.0.2 and 2.0.3 is 
{code} 
IN THE COUR T OF CHAN CER Y O F TH E STA TE OF D ELA WARE 
{code} 
in 2.0.1 and 1.8 it was 
{code} 
IN THE COURT OF CHANCERY OF THE STATE OF DELAWARE 
{code} 
The cause is the /W ranges table: 
{code} 
/W [1 1 0 2 3 250 4 10 0 11 
12 333 13 14 0 15 15 250 16 16 
333 17 17 250 18 18 277 19 19 0 
20 23 500 24 35 0 36 36 722 37 
37 666 38 39 722 40 40 666 41 41 
610 42 43 777 44 44 389 45 45 0 
46 46 777 47 47 666 48 48 943 49 
49 722 50 50 777 51 51 610 52 52 
0 53 53 722 54 54 556 55 55 666 
56 57 722 59 59 0 60 60 722 61 
67 0 68 68 500 69 69 556 70 70 
443 71 71 556 72 72 443 73 73 333 
74 74 500 75 75 556 76 76 277 77 
77 0 78 78 556 79 79 277 80 80 
833 81 81 556 82 82 500 83 84 556 
85 85 443 86 86 389 87 87 333 88 
88 556 89 89 0 90 90 722 91 92 
500 93 178 0 179 180 500 181 181 0 
182 182 333 183 751 0 752 752 198 753 
794 0 795 795 612 796 1126 0 1127 1127 
125 1129 1129 2000 1130 65534 0] 
{code} 
For text extraction, the width of a space is caculated by taking an average of all widths. However these files have a lot (over 60000) of widths that are 0. So I'll just ignore widths <= 0, as it is already done in PDFont.",,,,,,,,9/15/2016 16:21,,,,"39 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33o9b:
PDFBox,PDFBOX-3499,PDFBox 2.0.2 not parsing Japanese and Chinese Characters correctly from PDF,Bug,Closed,Critical,Not A Problem,Unassigned,Kaleb Akalework,Kaleb Akalework,9/15/2016 19:22,,9/16/2016 15:57,9/16/2016 15:57,2.0.2,,Parsing,,0,3,,,,,,,TIKA-2080,,"I'm trying to use PDFBox 2.0.2 to parse PDF files that contain Japanese and Chinese characters, but for some reason it does parse it correctly. Every character that is extracted is changed to the first letter in the line. For example if the document contains ???, this, the extracted text will correctly know that it has 3 characters but all 3 characters will be ???, the last two characters are replaced by the first character. This same string is correctly parsed, in a word document. I was trying to use this with Tika-13, which was is PDFBOX 2.0.2. Under Tim Allisons (From Tika) advice i tried it with PDFBOX 2.0.3. And I still see the same problem. The following is the code I used. 
{code} 
import java.io.File; 
import java.io.IOException; 
import org.apache.pdfbox.cos.COSDocument; 
import org.apache.pdfbox.io.RandomAccessFile; 
import org.apache.pdfbox.pdfparser.PDFParser; 
import org.apache.pdfbox.pdmodel.PDDocument; 
import org.apache.pdfbox.text.PDFTextStripper; 

public class PDFBoxTesting 
{ 
private static PDFParser parser; 
private static PDFTextStripper pdfStripper; 
private static PDDocument pdDoc; 
private static COSDocument cosDoc; 
private static String Text; 
private static String filePath; 
private static File file; 

public static String ToText() throws IOException 
{ 
pdfStripper = null; 
pdDoc = null; 
cosDoc = null; 
filePath = ""C:\\Users\\kaleba\\Desktop\\nihao2.pdf""; 
file = new File(filePath); 
parser = new PDFParser(new RandomAccessFile(file, ""r"")); // update for PDFBox V 2.0 
parser.parse(); 
cosDoc = parser.getDocument(); 
pdfStripper = new PDFTextStripper(); 
pdDoc = new PDDocument(cosDoc); 
pdDoc.getNumberOfPages(); 
pdfStripper.setStartPage(1); 
pdfStripper.setEndPage(10); // reading text from page 1 to 10 
// if you want to get text from full pdf file use this code 
// pdfStripper.setEndPage(pdDoc.getNumberOfPages()); 
Text = pdfStripper.getText(pdDoc); // put breakpoint after executing getTtext. 
return Text; 
} 

public static void main(String[] args) 
{ 
try 
{ 
ToText(); 
} 
catch (Exception e) 
{ 
int i = 1; 
} 
} 
} 
{code} 
",,,,,,,,9/15/2016 19:50,,,,"39 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33oj3:
PDFBox,PDFBOX-3500,Error expected floating point number actual='0.-262',Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/15/2016 19:56,,3/25/2017 18:12,9/16/2016 16:09,"1.8.12, 1.8.13, 2.0.3, 3.0.0","1.8.13, 2.0.4, 3.0.0",Parsing,,0,3,,,,,,,"PDFBOX-2990, PDFBOX-3369",,"As reported by Simon Gaeremynck in the user mailing list with attached file. 
{code} 
[3] Stack trace: 
[error] at org.apache.pdfbox.cos.COSFloat.<init>(COSFloat.java:81) 
[error] at org.apache.pdfbox.cos.COSNumber.get(COSNumber.java:115) 
[error] at org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(BaseParser.java:939) 
{code} 
His proposed change in COSFloat 
{code} 
- if (aFloat.matches(""^0\\.0+\\-\\d+"")) 
+ if (aFloat.matches(""^0\\.0*\\-\\d+"")) 
{code} 
I'll commit it after running regression tests.",,,,,,,,9/16/2016 16:08,,,,"39 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33ojr:
PDFBox,PDFBOX-3501,java.lang.ArrayIndexOutOfBoundsException when rendering to bitonal image type,Bug,Open,Major,Unresolved,Unassigned,mark,mark,9/16/2016 7:54,,3/25/2017 18:12,,"2.0.2, 2.0.3, 3.0.0",,Rendering,,0,4,,,,,,,,,"while using the PdfToTiffConverter i got an ArrayIndexOutOfBoundsException for the attached error.pdf file 

Tested with Version 2.0.0 and 2.0.2 

Stacktrace: 
java.lang.ArrayIndexOutOfBoundsException: 1 
At: java.awt.image.ColorModel.getNormalizedComponents(ColorModel.java:1197) 
At: java.awt.image.ColorModel.getNormalizedComponents(ColorModel.java:1439) 
At: org.apache.pdfbox.pdmodel.graphics.blend.BlendComposite$BlendCompositeContext.compose(BlendComposite.java:160) 
At: sun.java2d.loops.Blit$AnyBlit.Blit(Blit.java:179) 
At: sun.java2d.pipe.DrawImage.renderImageXform(DrawImage.java:546) 
At: sun.java2d.pipe.DrawImage.transformImage(DrawImage.java:264) 
At: sun.java2d.pipe.DrawImage.copyImage(DrawImage.java:76) 
At: sun.java2d.pipe.DrawImage.copyImage(DrawImage.java:1014) 
At: sun.java2d.pipe.ValidatePipe.copyImage(ValidatePipe.java:186) 
At: sun.java2d.SunGraphics2D.drawImage(SunGraphics2D.java:3318) 
At: sun.java2d.SunGraphics2D.drawImage(SunGraphics2D.java:3445) 
At: org.apache.pdfbox.rendering.PageDrawer.showTransparencyGroup(PageDrawer.java:1154) 
At: org.apache.pdfbox.contentstream.operator.graphics.DrawObject.process(DrawObject.java:66) 
At: org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:815) 
At: org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:472) 
At: org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:446) 
At: org.apache.pdfbox.contentstream.PDFStreamEngine.processPage(PDFStreamEngine.java:149) 
At: org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:189) 
At: org.apache.pdfbox.rendering.PDFRenderer.renderPage(PDFRenderer.java:208) 
At: org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:139) 
At: org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(PDFRenderer.java:94) 
At: org.monitoring.system.util.PdfToTiffConverter.convertPdfToTiff(PdfToTiffConverter.java:71) 
At: org.monitoring.system.util.PdfToTiffConverter.convertPdfToTiff(PdfToTiffConverter.java:44) 
",,,,,,,,9/16/2016 8:24,,,,"20 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33p87:
PDFBox,PDFBOX-3502,add character spacing to content stream,Improvement,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/17/2016 13:53,,3/25/2017 18:13,9/17/2016 13:56,"2.0.2, 2.0.3, 3.0.0","2.0.4, 3.0.0",Writing,,0,2,,,,,,,,,As requested on the user mailing list. I'll add word spacing as well.,,,,,,,,9/17/2016 13:55,,,,"39 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33r5b:
PDFBox,PDFBOX-3503,2.0 much slower than 1.8 for text extraction with certain PDF files,Bug,Closed,Major,Duplicate,Unassigned,Andy McMullan,Andy McMullan,9/19/2016 10:20,,9/19/2016 18:54,9/19/2016 12:43,2.0.2,,,,0,4,,,,,,,PDFBOX-3442,"Windows 2012 R2, Oracle Java 1.8.0_91 64-bit","While testing Tika 1.13 we've hit a performance problem with PDF conversion to text for certain files from the GovDocs corpus. 

I have attached an example PDF that shows the problem. The problem can be reproduced using pdxbox-app.jar. Running the extraction with 1.8.12 takes around 1 second: 

java -jar pdfbox-app-1.8.12.jar ExtractText 074031.pdf 074031.pdf.txt 

Doing the same with 2.0.2 takes around 30 seconds: 

java -jar pdfbox-app-2.0.2.jar ExtractText 074031.pdf 074031.pdf.txt 

This is a small PDF so taking 30 seconds seems excessive.",,,,,,,,9/19/2016 10:53,,,,39 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33sd3:
PDFBox,PDFBOX-3504,Special characters issue,Bug,Closed,Major,Fixed,Tilman Hausherr,KUMARA SWAMY PALLUKURI,KUMARA SWAMY PALLUKURI,9/19/2016 17:36,,3/25/2017 18:12,9/27/2016 16:10,"2.0.0, 2.0.3, 3.0.0","2.0.4, 3.0.0",FontBox,,0,3,,,,,,,,Test,"special characters are not supporting in my program 
eg: ""?""(alpha) 

My sample code: 
{code} 
package com.test; 

import java.io.IOException; 
import java.util.ArrayList; 
import java.util.List; 

import org.apache.pdfbox.pdmodel.PDDocument; 
import org.apache.pdfbox.pdmodel.PDPage; 
import org.apache.pdfbox.pdmodel.PDPageContentStream; 
import org.apache.pdfbox.pdmodel.common.PDRectangle; 
import org.apache.pdfbox.pdmodel.font.PDFont; 
import org.apache.pdfbox.pdmodel.font.PDType1Font; 

public class SimpleTest { 

public static void main(String[] args) throws Exception { 
SimpleTest s = new SimpleTest(); 
s.pdfGeneration(); 
} 

public void pdfGeneration() throws IOException { 
String outputFileName = ""Simple123.pdf""; 

// Create a document and add a page to it 
PDDocument document = new PDDocument(); 
PDPage page1 = new PDPage(PDRectangle.A4); 
// PDRectangle.LETTER and others are also possible 
PDRectangle rect = page1.getMediaBox(); 
// rect can be used to get the page width and height 
document.addPage(page1); 

// Create a new font object selecting one of the PDF base fonts 
PDFont fontPlain = PDType1Font.HELVETICA; 
PDFont fontBold = PDType1Font.HELVETICA_BOLD; 
PDFont fontItalic = PDType1Font.HELVETICA_OBLIQUE; 
PDFont fontMono = PDType1Font.COURIER; 

// Start a new content stream which will ""hold"" the to be created 
// content 
PDPageContentStream cos = new PDPageContentStream(document, page1); 

int line = 0; 

List<String> sampleData = new ArrayList<String>(); 
sampleData.add(""ss1 s""); 
sampleData.add(""dd ?""); 
// String tt =""sss""; 
for (String tt : sampleData) { 
++line; 
drawText(cos, fontPlain, tt, rect, line); 

} 
cos.close(); 

document.save(outputFileName); 
document.close(); 
} 

public void drawText(PDPageContentStream cos, PDFont fontPlain,String text, 
PDRectangle rect, int line) throws IOException { 

try { 

cos.beginText(); 
cos.setFont(fontPlain, 12); 
cos.newLineAtOffset(100, rect.getHeight() - 50 * (line)); 
cos.showText(text); 
cos.endText(); 
} catch (Exception e) { 
e.printStackTrace(); 
// cos.endText(); 
} 
} 
} 
{code} 
Exception: 
{code} 
java.lang.IllegalArgumentException: U+03B1 ('alpha') is not available in this font's encoding: WinAnsiEncoding 
at org.apache.pdfbox.pdmodel.font.PDType1Font.encode(PDType1Font.java:345) 
at org.apache.pdfbox.pdmodel.font.PDFont.encode(PDFont.java:286) 
at org.apache.pdfbox.pdmodel.PDPageContentStream.showText(PDPageContentStream.java:411) 
at com.test.SimpleTest.drawText(SimpleTest.java:67) 
at com.test.SimpleTest.pdfGeneration(SimpleTest.java:50) 
at com.test.SimpleTest.main(SimpleTest.java:18) 
{code} 

And also please let me know whether pdf box will supports for localization or not?",,,,,,,,9/19/2016 17:57,,,,"37 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Important,0|i33t1r:
PDFBox,PDFBOX-3505,Bad display of NO-BREAK SPACE U+00A0 (160) character,Bug,Closed,Major,Duplicate,Andreas Lehmkühler,Petr Michálek,Petr Michálek,9/20/2016 17:51,,9/24/2016 16:32,9/24/2016 16:32,"2.0.3, 2.0.4",,Rendering,,0,3,,,,,,,PDFBOX-3300,,NO-BREAK SPACE U+00A0 (160) character is displayed as empty frame with thin border.,,,,,,,,9/20/2016 18:45,,,,"38 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33upb:
PDFBox,PDFBOX-3506,Not able to read the custom metadata in trailer section,Bug,Closed,Major,Fixed,Tilman Hausherr,Kent Lee,Kent Lee,9/21/2016 4:35,,3/25/2017 18:12,11/17/2016 18:00,"2.0.3, 3.0.0","2.0.4, 3.0.0",Parsing,,0,5,,,,,,,,"Windows 7, PDF version 1.5","When using below code does not able to retrieve custom metadata stored in trailer section of pdf 

PDDocumentInformation documentInformation = document.getDocumentInformation(); 
Set<String> customMetadataKeys = documentInformation.getMetadataKeys(); 

Pdfbox 1.8.12 does not have this issues",,,,,,,,9/21/2016 16:50,,,,"35 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33vh3:
PDFBox,PDFBOX-3507,Modern OS X doesn't show JMenuBar in PDFDebugger app,Bug,Closed,Minor,Fixed,John Hewson,Chris Brown,Chris Brown,9/21/2016 21:14,,3/25/2017 18:13,9/23/2016 22:11,3.0.0,"2.0.4, 3.0.0",Utilities,,0,3,,1800,1800,,0%,,,"Mac OS X El Capitan (10.11.6), System-installed Java @ build 1.8.0_101-b13","OS X apparently doesn't support `System.setProperty(""apple.laf.useScreenMenuBar"", ""true"");` these days, so that line should be removed from the main method on PDFDebugger. The debugger app is a lot more useful with the menu than without. Forcing it to a single value in main disallows overriding it via `-Dapple.laf.useScreenMenuBar=false`, which means the menubar is invisible and unrecoverable in Mac OS X. 

I built from source at HEAD on trunk, and run with the following command: 

java -jar ./app/target/pdfbox-app-2.1.0-SNAPSHOT.jar PDFDebugger my-doc.pdf 

After removing the aforementioned line and rebuilding, I have access to the menubar (which is handy!).",,0%,0%,,1800,1800,,9/21/2016 22:57,,,,"38 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33x6n:
PDFBox,PDFBOX-3508,Add support for visible signature text layer,Wish,Closed,Major,Duplicate,Unassigned,Rui Baeta,Rui Baeta,9/22/2016 19:12,,9/22/2016 19:19,9/22/2016 19:18,2.0.3,,Signing,,0,3,,,,,,,PDFBOX-3198,,"Hi! 

Please implement 
bq. PDVisibleSignDesigner#signatureText() 
and 
bq. PDVisibleSignDesigner#getSignatureText() 
so as to support a pdf text layer in a visible signature. 

I really don't like the usual alternative, which is to render text in the image layer. 

Thankx! 
",,,,,,,,9/22/2016 19:18,,,,"38 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33yvr:
PDFBox,PDFBOX-3509,DrawPrintTextLocations example fails with cropBox and rotated pages,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/22/2016 19:15,,3/25/2017 18:12,9/22/2016 19:37,"2.0.3, 3.0.0","2.0.4, 3.0.0",Utilities,,0,2,,,,,,,,,"I noticed that the red rectangles are wrong for rotated pages, and the cyan rectangles wrong for pages with a cropBox.",,,,,,,,9/22/2016 19:35,,,,"38 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33yw7:
PDFBox,PDFBOX-3510,"""java.io.IOException: Stream closed"" while parsing a page without contents",Bug,Closed,Minor,Fixed,Tilman Hausherr,Esteban Nicolas Ruiz,Esteban Nicolas Ruiz,9/22/2016 20:07,,3/25/2017 18:12,9/23/2016 19:37,"2.0.3, 3.0.0","2.0.4, 3.0.0",PDModel,,0,3,,,,,,,,"$ git status -uno 
On branch trunk 
Your branch is behind 'origin/trunk' by 61 commits, and can be fast-forwarded.","I get the following exception while parsing page number 4 from http://openil.sourceforge.net/docs/DevIL%20Manual.pdf 
with PDFStreamParser.parse(). The dictionary for page 4 doesn't contain a ""/Contents"" entry. 

java.io.IOException: Stream closed 
Stream closed 
java.io.IOException: Stream closed 
at java.io.PushbackInputStream.ensureOpen(Unknown Source) 
at java.io.PushbackInputStream.read(Unknown Source) 
at org.apache.pdfbox.pdfparser.InputStreamSource.read(InputStreamSource.java:46) 
at org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(BaseParser.java:1275) 
at org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(PDFStreamParser.java:142) 
at org.apache.pdfbox.pdfparser.PDFStreamParser.parse(PDFStreamParser.java:115) 

",,,,,,,newbie,9/22/2016 20:11,,,,"38 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33yyv:
PDFBox,PDFBOX-3511,NullPointerException - missing glyph description,Bug,Closed,Minor,Fixed,Tilman Hausherr,Daniel Persson,Daniel Persson,9/23/2016 5:56,,3/25/2017 18:12,11/28/2016 19:35,"2.0.0, 2.0.1, 2.0.2, 2.0.3","2.0.4, 3.0.0",FontBox,,0,3,,,,,,,,,"Hi Team. 

We process many PDF documents every day and today we ran into a file that we couldn't create an image to. For some reason it has glyphs that didn't have any glyph description. 

In GlyfCompositeDescript there is atleast two functions (Line 258, 271) that fetch an GlyphDescription from a map like this: 
GlyphDescription gd = descriptions.get(c.getGlyphIndex()); 

Then the functions use the description without a null check which results in an NullPointer exception. 

{code} 
Exception in thread ""main"" java.lang.NullPointerException 
at org.apache.fontbox.ttf.GlyfCompositeDescript.getCompositeCompEndPt(GlyfCompositeDescript.java:272) 
at org.apache.fontbox.ttf.GlyfCompositeDescript.getEndPtOfContours(GlyfCompositeDescript.java:126) 
at org.apache.fontbox.ttf.GlyphRenderer.describe(GlyphRenderer.java:72) 
at org.apache.fontbox.ttf.GlyphRenderer.getPath(GlyphRenderer.java:56) 
at org.apache.fontbox.ttf.GlyphData.getPath(GlyphData.java:116) 
at org.apache.pdfbox.pdmodel.font.PDCIDFontType2.getPath(PDCIDFontType2.java:446) 
at org.apache.pdfbox.pdmodel.font.PDType0Font.getPath(PDType0Font.java:506) 
at org.apache.pdfbox.rendering.TTFGlyph2D.getPathForGID(TTFGlyph2D.java:137) 
at org.apache.pdfbox.rendering.TTFGlyph2D.getPathForCharacterCode(TTFGlyph2D.java:93) 
at org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(PageDrawer.java:353) 
at org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(PageDrawer.java:334) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.showGlyph(PDFStreamEngine.java:744) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.showText(PDFStreamEngine.java:701) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.showTextString(PDFStreamEngine.java:564) 
at org.apache.pdfbox.contentstream.operator.text.ShowText.process(ShowText.java:55) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:815) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:472) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:446) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processPage(PDFStreamEngine.java:149) 
at org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:189) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:145) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(PDFRenderer.java:94) 
at org.apache.pdfbox.tools.PDFToImage.main(PDFToImage.java:236) 
at org.apache.pdfbox.tools.PDFBox.main(PDFBox.java:94) 
{code} 

So far we have only seen one file with this issue in our processing. I've tried to run the PDFToImage with all versions of PDFBox 2 and they fail. 

PDFBox 1.8.12 gives some error output but generates an working image. 

{code} 
Sep 23, 2016 7:36:53 AM org.apache.pdfbox.util.PDFStreamEngine processOperator 
INFO: unsupported/disabled operation: BDC 
Sep 23, 2016 7:36:53 AM org.apache.pdfbox.util.PDFStreamEngine processOperator 
INFO: unsupported/disabled operation: EMC 
Sep 23, 2016 7:36:55 AM org.apache.pdfbox.pdmodel.font.PDSimpleFont drawString 
WARNING: Changing font on <•> from <null> to the default font 
Sep 23, 2016 7:36:55 AM org.apache.pdfbox.pdmodel.font.PDSimpleFont drawString 
WARNING: Changing font on <•> from <null> to the default font 
Sep 23, 2016 7:36:55 AM org.apache.pdfbox.pdmodel.font.PDSimpleFont drawString 
WARNING: Changing font on <•> from <null> to the default font 
Sep 23, 2016 7:36:55 AM org.apache.pdfbox.pdmodel.font.PDSimpleFont drawString 
WARNING: Changing font on <•> from <null> to the default font 
Sep 23, 2016 7:36:55 AM org.apache.pdfbox.pdmodel.font.PDSimpleFont drawString 
WARNING: Changing font on <•> from <null> to the default font 
Sep 23, 2016 7:36:55 AM org.apache.pdfbox.util.PDFImageWriter writeImage 
INFO: Writing: [Removed Identifer]_01_07_201609231.jpg 
{code} 

At the time of writing the bug report the file is to fresh to disclose. Might be able to add it in a week or so depending on the customer, and if it's required for the resolution of this issue. 

Thanks for your time.",,,,,,,,9/24/2016 15:25,,,,29 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33zm7:
