class path,method name,method arguments,LOC,Cyclomatic
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintURLs.java,PrintURLs,,3,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintURLs.java,main,String[],69,11
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintURLs.java,usage,,4,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,testDecoderNaked,,7,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,testDecoderWithEOL,,7,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,testDecoderAlignedWithRTC,,7,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,testDecoderInitialEOL,,7,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,assertStandardDecodingResult,byte[],14,2
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,testDecoderRowsRestriction,,20,2
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,testDecoderWhiteLines,,13,2
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,decode,"byte[], int",8,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\TestCCITTFaxG31DDecodeInputStream.java,fromBinary,String,18,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldTTF.java,doIt,"String, String, String",29,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldTTF.java,main,String[],19,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldTTF.java,usage,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,buildSignature,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getSignerName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,signerName,String,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getSignerLocation,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,signerLocation,String,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getSignatureReason,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,signatureReason,String,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getPage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,page,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getPreferredSize,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,preferredSize,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,isVisualSignEnabled,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,visualSignEnabled,boolean,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getPdVisibleSignature,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,setPdVisibleSignature,PDVisibleSignDesigner,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,getVisibleSignature,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigProperties.java,setVisibleSignature,InputStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createPage,PDVisibleSignDesigner,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createTemplate,PDPage,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,PDVisibleSigBuilder,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createAcroForm,PDDocument,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,getStructure,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createSignatureField,PDAcroForm,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createSignature,"PDSignatureField, PDPage, String",13,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createAcroFormDictionary,"PDAcroForm, PDSignatureField",13,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createSignatureRectangle,"PDSignatureField, PDVisibleSignDesigner",12,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createAffineTransform,byte[],7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createProcSetArray,,11,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createSignatureImage,"PDDocument, InputStream",7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createFormaterRectangle,byte[],10,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createHolderFormStream,PDDocument,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createHolderFormResources,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createHolderForm,"PDResources, PDStream, PDRectangle",9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createAppearanceDictionary,"PDXObjectForm, PDSignatureField",11,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createInnerFormStream,PDDocument,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createInnerFormResource,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createInnerForm,"PDResources, PDStream, PDRectangle",9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,insertInnerFormToHolerResources,"PDXObjectForm, PDResources",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createImageFormStream,PDDocument,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createImageFormResources,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createImageForm,"PDResources, PDResources, PDStream, PDRectangle, AffineTransform, PDJpeg",17,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,injectProcSetArray,"PDXObjectForm, PDPage, PDResources, PDResources, PDResources, COSArray",10,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,injectAppearanceStreams,"PDStream, PDStream, PDStream, String, String, String, PDVisibleSignDesigner",12,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,appendRawCommands,"OutputStream, String",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createVisualSignature,PDDocument,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createWidgetDictionary,"PDSignatureField, PDResources",9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,closeTemplate,PDDocument,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,PDPageFitHeightDestination,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,PDPageFitHeightDestination,COSArray,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,getLeft,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,setLeft,int,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,fitBoundingBox,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,setFitBoundingBox,boolean,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type6ShadingContext.java,Type6ShadingContext,"PDShadingType6, ColorModel, AffineTransform, Matrix, int, Rectangle",9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type6ShadingContext.java,getCoonsPatchList,"AffineTransform, Matrix",13,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type6ShadingContext.java,generatePatch,"Point2D[], float[][]",4,1
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingSeparation.java,process,"PDFOperator, List<COSBase>",12,2
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingPattern.java,process,"PDFOperator, List<COSBase>",22,3
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingLabColor.java,process,"PDFOperator, List<COSBase>",10,2
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFileInputStream.java,RandomAccessFileInputStream,"RandomAccess, long, long",6,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFileInputStream.java,available,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFileInputStream.java,close,,3,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFileInputStream.java,read,,14,2
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFileInputStream.java,read,"byte[], int, int",21,4
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFileInputStream.java,skip,long,6,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestSubmitAction.java,createSubmitAction,,23,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestSubmitAction.java,test,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestSubmitAction.java,testMissngF,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,PDPageXYZDestination,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,PDPageXYZDestination,COSArray,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,getLeft,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,setLeft,int,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,getTop,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,setTop,int,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,getZoom,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,setZoom,float,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueMDP.java,PDSeedValueMDP,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueMDP.java,PDSeedValueMDP,COSDictionary,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueMDP.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueMDP.java,getDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueMDP.java,getP,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueMDP.java,setP,int,8,2
preflight\src\main\java\org\apache\pdfbox\preflight\exception\HeaderParseException.java,HeaderParseException,ParseException,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\exception\HeaderParseException.java,HeaderParseException,"String, String",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\exception\HeaderParseException.java,HeaderParseException,String,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\exception\HeaderParseException.java,getErrorCode,,8,2
xmpbox\src\test\java\org\apache\xmpbox\schema\XMPBasicTest.java,XMPBasicTest,"String, PropertyType, Object",4,1
xmpbox\src\test\java\org\apache\xmpbox\schema\XMPBasicTest.java,initTempMetaData,,6,1
xmpbox\src\test\java\org\apache\xmpbox\schema\XMPBasicTest.java,initializeParameters,,16,1
pdfbox\src\test\java\org\apache\pdfbox\util\TestTextStripperPerformance.java,TestTextStripperPerformance,String,4,1
pdfbox\src\test\java\org\apache\pdfbox\util\TestTextStripperPerformance.java,setUp,,3,1
pdfbox\src\test\java\org\apache\pdfbox\util\TestTextStripperPerformance.java,doTestFile,"File, boolean",31,4
pdfbox\src\test\java\org\apache\pdfbox\util\TestTextStripperPerformance.java,testExtract,,23,3
pdfbox\src\test\java\org\apache\pdfbox\util\TestTextStripperPerformance.java,suite,,4,1
pdfbox\src\test\java\org\apache\pdfbox\util\TestTextStripperPerformance.java,main,String[],5,1
fontbox\src\main\java\org\apache\fontbox\cff\charset\CFFExpertSubsetCharset.java,CFFExpertSubsetCharset,,3,1
fontbox\src\main\java\org\apache\fontbox\cff\charset\CFFExpertSubsetCharset.java,getInstance,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationSquiggly.java,FDFAnnotationSquiggly,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationSquiggly.java,FDFAnnotationSquiggly,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationSquiggly.java,FDFAnnotationSquiggly,Element,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,FDFAnnotationInk,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,FDFAnnotationInk,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,FDFAnnotationInk,Element,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDChoiceButton.java,PDChoiceButton,"PDAcroForm, COSDictionary",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDChoiceButton.java,getOptions,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDChoiceButton.java,setOptions,List,6,1
pdfbox\src\test\java\org\apache\pdfbox\TestAll.java,TestAll,String,4,1
pdfbox\src\test\java\org\apache\pdfbox\TestAll.java,main,String[],5,1
pdfbox\src\test\java\org\apache\pdfbox\TestAll.java,suite,,42,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\TestEmbeddedFiles.java,testNullEmbeddedFile,,32,3
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\TestEmbeddedFiles.java,testOSSpecificAttachments,,32,3
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\TestEmbeddedFiles.java,byteArrayContainsLC,"String, byte[], String",6,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\TestPDNameTreeNode.java,setUp,,46,4
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\TestPDNameTreeNode.java,testUpperLimit,,8,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\TestPDNameTreeNode.java,testLowerLimit,,8,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\color\PDLabTest.java,testLAB,,48,1
pdfbox\src\test\java\org\apache\pdfbox\pdfparser\PDFStreamParserTest.java,testInlineImages,,39,1
pdfbox\src\test\java\org\apache\pdfbox\pdfparser\PDFStreamParserTest.java,testInlineImage2ops,"String, String, String",9,1
pdfbox\src\test\java\org\apache\pdfbox\pdfparser\PDFStreamParserTest.java,testInlineImage1op,"String, String",8,1
pdfbox\src\test\java\org\apache\pdfbox\pdfparser\PDFStreamParserTest.java,parseTokenString,String,6,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaBasicJobTicket.java,XMPSchemaBasicJobTicket,XMPMetadata,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaBasicJobTicket.java,XMPSchemaBasicJobTicket,"Element, String",4,1
pdfbox\src\main\java\org\apache\pdfbox\util\operator\pagedrawer\ClipNonZeroRule.java,process,"PDFOperator, List<COSBase>",12,2
xmpbox\src\test\java\org\apache\xmpbox\type\TestThumbnailType.java,before,,5,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestThumbnailType.java,TestThumbnailType,"Class<? extends AbstractStructuredType>, String, Types",4,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestThumbnailType.java,getStructured,,4,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestThumbnailType.java,initializeParameters,,9,1
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,TIFFFaxDecoder,"int, int, int",10,1
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,decode1D,"byte[], byte[], int, int",14,2
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,decodeNextScanline,"byte[], int, int",99,17
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,decode2D,"byte[], byte[], int, int, long",94,11
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,decodeT6,"byte[], byte[], int, int, long, boolean",139,22
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,setToBlack,"byte[], int, int, int",28,5
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,decodeWhiteCodeWord,,32,6
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,decodeBlackCodeWord,,49,7
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,readEOL,,28,10
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,getNextChangingElement,"int, boolean, int[]",22,6
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,nextNBits,int,60,10
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,nextLesserThan8Bits,int,41,7
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,updatePointer,int,9,2
pdfbox\src\main\java\org\apache\pdfbox\filter\TIFFFaxDecoder.java,advancePointer,,7,2
pdfbox\src\main\java\org\apache\pdfbox\util\TextPositionComparator.java,compare,"Object, Object",47,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationFileAttachment.java,FDFAnnotationFileAttachment,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationFileAttachment.java,FDFAnnotationFileAttachment,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationFileAttachment.java,FDFAnnotationFileAttachment,Element,5,1
preflight\src\main\java\org\apache\pdfbox\preflight\Validator_A1b.java,main,String[],65,12
preflight\src\main\java\org\apache\pdfbox\preflight\Validator_A1b.java,usage,,9,1
preflight\src\main\java\org\apache\pdfbox\preflight\Validator_A1b.java,runSimple,DataSource,32,4
preflight\src\main\java\org\apache\pdfbox\preflight\Validator_A1b.java,listFiles,String,14,3
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,validate,DataSource,10,2
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,validate,"Document, DataSource",39,4
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,createResponseWithError,"Document, String, ValidationResult, Element",25,2
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,cleanErrorList,List<ValidationError>,12,3
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,generateFailureResponse,"Document, String, long, String, Exception",20,1
